medicamento_alvo,medicamento_outro,contexto,classe,fonte,origem,confianca
drospirenona etinilestradiol,itraconazol,"Essas alterações podem ser clinicamente relevantes em alguns casos. - Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos) Inibidores potentes e moderados do CYP 3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toranja (grapefruit) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
sinvastatina,cetoconazol,"O uso concomitante de medicamentos conhecidos por apresentarem um potent e efeito inibitório sobre a CYP3A4 (por exemplo, itraconazol, cetoconazol, posaconazol, voriconazol, eritromicina, claritromicina, telitromicina, inibidores da protease do HIV, boceprevir, telaprevir, nefazodona e medicamentos contendo cobicistate) é contr aindicado (veja os itens 4.",2,fonte1,manual,1.0
cloridrato de donepezila,risperidona,"O metabolis mo do cloridrato de donepezila não é alterado pela administração concomitante de digoxina, cimetidina, tioridazina, risperidona e sertralina.",0,fonte1,manual,1.0
klaricid ud,colchicina,"O uso concomitante de claritromicina e colchicina é contraindicado. : quando claritromicina e digoxina são administradas concomitantemente, pode ocorrer um aumento da exposição à digoxina.",2,fonte2,automatica,0.9
cloridrato de verapamil,fenobarbital,"Anti bacterianos claritromicina Possível aumento nos níveis de verapamil --- cloridrato d e verapamil 120 mg_BU 03_VPS _768 5 eritromicina Possível aumento dos níveis de verapamil --- rifampicina Diminui ASC (~97%), Cmax (~94%) e biodisponibilidade oral (~92%) do verapamil o efeito hipotensor do verapamil pode ser reduzido. telitromicina Possível aumento dos níveis de verapamil --- Antineoplásicos doxorrubicina Aumenta ASC (104%) e Cmax (61%) da doxorrubicina com a administração oral de verapamil Em pacientes com carcinoma pulmonar de células pequenas Barbitúricos fenobarbital Aumenta a depuração do verapamil oral (~5 vezes) --- Benzodiazepínicos e outros ansiolíticos buspirona Aumenta ASC e Cmax da buspirona em 3-4 vezes --- midazolam Aumenta ASC (~3 vezes) e Cmax (~2 vezes) do midazolam --- Betabloqueadores metoprolol Aumenta ASC (~32.5%) e Cmax (~41%) do metoprolol em pacientes com angina Ver item Advertências e Precauções propranolol Aumenta ASC (65%) e Cmax.",1,fonte1,manual,1.0
sinvastatina,itraconazol,"ADVERTÊNCIAS E PRECAUÇÕES, Gravide z e Lactação ); • Administração concomitante de inibidores potentes do CYP3A4 (por exemplo, itraconazol, cetoconazol, posaconazol, voriconazol, inibidores de protease do HIV, boceprevir, telaprevir, eritromicina, claritromicina, telitromicina, nefazodona e medicamentos contendo cobicistate) (veja os itens 5.",2,fonte1,manual,1.0
zoltec,atorvastatina,"Medicamentos inibidores da HMG-CoA redutase (p.ex.: , atorvastatina) usados com Zoltec podem aumentar o risco do paciente evoluir com dor muscular (miopatia) e morte das células musculares (rabdomiólise); deve ter sua dose reduzida quando coadministrado com Zoltec , conforme instruído na bula e recomendado pelo seu médico;",2,fonte2,automatica,0.8
gliclazida,fluconazol,"Associações que requerem precauções especiais: A potencialização do efeito da diminuição da glicose no sangue, em alguns casos, pode causar hipoglicemia em caso de tratamento concomitante com os seguintes fármacos: outros antidiabéticos (insulina, acarbose, metformina, tiazolidinediona, inibidores da dipeptil peptidase -4, agonistas dos receptores GLP -1), betabloqueadores, fluconazol, inibidores da enzima conversora de angiotensina (captopril, enalapril), antagonistas do receptor H2, IMAO, sulfonamidas, claritromicina e anti -inflamatórios não -esteroidais. 2) Produtos que podem aumentar os níveis de glicose no sangue Associação não recomendada: - danazol: efeito diabetogênico do danazol.",1,fonte1,manual,1.0
cloridrato de donepezila,risperidona,"O cloridrato de donepezila e seus metabólit os não inibem o metabolis mo da teofilina, varfarina, cimetidina, digoxina, tioridazina, risperidona e sertralina em humanos.",0,fonte1,manual,1.0
lotar,losartana,"Podem influenciar as concentrações plasmáticas e/ou aumentar o risco de efeitos adversos: conivaptana, , dalfopristina, quinupristina, , delavirdina, fosamprenavir, , rifapentina, saquinavir, , ephedra (Ma Huang), óleo de menta, , suco de Gravidade menor Podem aumentar o risco de gastrintestinal: anti-inflamatórios não hormonais (ex.: dexcetoprofeno, , diflunisal, dipirona, , cetorolaco, , meclofenamato, , nabumetona, , oxifembutazona, fenilbutazona, , sulindaco, Interações com losartana Gravidade maior Podem provocar maior risco de hipotensão, síncope, alterações de função renal e hipercalemia: inibidores da Enzima de conversão da Angiotensina I (IECAs), alisquireno (contraindicado uso em conjunto).",2,fonte2,automatica,0.9
sinvastatina,eritromicina,"O uso concomitante de medicamentos conhecidos por apresentarem um potent e efeito inibitório sobre a CYP3A4 (por exemplo, itraconazol, cetoconazol, posaconazol, voriconazol, eritromicina, claritromicina, telitromicina, inibidores da protease do HIV, boceprevir, telaprevir, nefazodona e medicamentos contendo cobicistate) é contr aindicado (veja os itens 4.",2,fonte1,manual,1.0
lotar,dipirona,"Podem influenciar as concentrações plasmáticas e/ou aumentar o risco de efeitos adversos: conivaptana, , dalfopristina, quinupristina, , delavirdina, fosamprenavir, , rifapentina, saquinavir, , ephedra (Ma Huang), óleo de menta, , suco de Gravidade menor Podem aumentar o risco de gastrintestinal: anti-inflamatórios não hormonais (ex.: dexcetoprofeno, , diflunisal, dipirona, , cetorolaco, , meclofenamato, , nabumetona, , oxifembutazona, fenilbutazona, , sulindaco, Interações com losartana Gravidade maior Podem provocar maior risco de hipotensão, síncope, alterações de função renal e hipercalemia: inibidores da Enzima de conversão da Angiotensina I (IECAs), alisquireno (contraindicado uso em conjunto).",2,fonte2,automatica,0.9
jalra met,varfarina,"Como resultado desses estudos, não foi observada nenhuma interação de relevância clínica com a coadministração da vildagliptina com outros antidiabéticos orais ( , pioglitazona, cloridrato de metformina), ou varfarina.",0,fonte2,automatica,0.85
spidufen,metotrexato,"Interações farmacocinéticas O ibuprofeno pode aumentar os níveis plasmáticos de digoxina, fenitoína, lítio e metotrexato.",1,fonte2,automatica,0.65
besilato de anlodipino biolab genéricos,anlodipino,"A fim de evitar a toxicidade do tacrolimo, a administração do anlodipino em um paciente tratado com tacrolimo exige monitoramento dos níveis de tacrolimo no sangue e ajuste da dose do tacrolimo, quando apropriado.",1,fonte2,automatica,0.65
klaricid,claritromicina,"O uso dos seguintes medicamentos é estritamente contraindicado, devido à gravidade dos efeitos causados pelas possíveis interações medicamentosas: Cisaprida, pimozida, astemizole e terfenadina: foram relatados aumentos dos níveis de cisaprida em pacientes tratados concomitantemente com claritromicina e cisaprida.",2,fonte2,automatica,0.9
cloridrato de donepezila,sertralina,"O cloridrato de donepezila e seus metabólitos não inibem o metabolismo da teofilina, varfarina, cimetidina, digoxina, tioridazina, risperidona e sertralina em humanos.",0,fonte1,manual,1.0
exelon,amiodarona,"Deve-se ter precaução quando Exelon é tomado juntamente com medicamentos conhecidos por induzir o prolongamento do intervalo QT e/ou torsade de pointes (incluindo, entre outros, a quinidina (medicamento usado para tratar batimentos cardíacos irregulares), amiodarona (medicamento usado para tratar batimentos cardíacos irregulares graves/fatais), (medicamento atua no sistema nervoso central), halofantrina (medicamento antimalárico), cisaprida (medicamento usado para tratar sintomas de refluxo gastroesofágico ), citalopram (medicamento usado para tratar depressão), mizolastina (medicamento anti-histamínico) e medicamentos usados para tratar infecções bacterianas como moxifloxacino e ).",1,fonte2,automatica,0.65
ritonavir,fluoxetina,"Tabel a 2: Efeito s na AUC e Cmáx na coadministração de ritonavir com outro s fármacos Fárma co Dosa gem de ritonavir n AUC % (95% de intervalo de confiança) Cmáx (95% de intervalo de confiança) claritromicina 500 mg 12/12 h por 4 dias 200 mg 8/8 h por 4 dias 22 ↑ 12% (2,23%) ↑ 15% (2,28%) didanosina 200 mg 12/12 h por 4 dias 600 mg 12/12 h por 4 dias 12 ↔ ↔ fluconazol 400 mg/1º dia e 200 mg/dia por 4 dias 200 mg 6/6 h por 4 dias 8 ↑ 12% (5,20%) ↑ 15% (7,22%) fluoxetina 30 mg 12/12 h por 8 dias 600 mg dose única 16 ↑ 19% (7,34%) ↔ rifampicina 600 mg ou 300 mg/dia por 10 dias 500 mg 12/12 h por 20 dias 7,9* ↓ 35% (7,55%) ↓25% (-5,46%) zidovudina 200 mg 8/8 h por 4 dias 300 mg 6/6 h por 4 dias 10 ↔ ↔ ↑ indica “aumento” ↓ indica “redução” ↔ indica “sem alterações” * Desenho de grupo paralelo, indivíduos receben do regimes de combinação e controle, respectivamente.",1,fonte1,manual,1.0
fenitoina sodica,fluoxetina,"Eslicarbazepina, topiramato, cimetidina, omeprazol, estiripentol e fluoxetina podem levar a uma exposição elevada de fenitoí na. -ácido valproico : quando coadministrado com a fenitoína, o ácido valproico reduz a concentração plasmática total de fenitoína.",1,fonte1,manual,1.0
empagliflozina,sinvastatina,"A farmacocinética da empagliflozina foi semelhante com e sem a coadministração de glimepirida, pioglitazona, sitagliptina, varfarina, verapamil, ramipril e sinvastatina em voluntários sadios e com ou sem coadministração de torasemida e hidroclorotiazida em pacientes com diabetes mellitus tipo 2.",0,fonte1,manual,1.0
hidromed,hidroclorotiazida,"Medicamentos afetados por distúrbios do potássio sérico Recomenda-se a monitorização periódica do potássio sérico e um ECG quando a hidroclorotiazida é administrada concomitantemente com medicamentos afetados pelo nível sérico de potássio (por exemplo, glicosídeos digitálicos e antiarrítmicos) e com os seguintes medicamentos indutores de torsades de pointes (incluindo alguns antiarrítmicos): Antiarrítmicos classe Ia (por exemplo, quinidina, hidroquinidina, disopiramida);",1,fonte2,automatica,0.65
cloridrato de donepezila,cimetidina,"O metabolismo do cloridrato de donepezila não é alterado pela administração concomitante de digoxina, cimetidina, tioridazina, risperidona e sertralina.",0,fonte1,manual,1.0
cloridrato de donepezila cloridrato de memantina,cimetidina,"O cloridrato de donepezila e seus metabólitos não inibem o metabolismo da teofilina, varfarina, cimetidina, digoxina, tioridazina, risperidona e sertralina em humanos.",0,fonte1,manual,1.0
cloridrato de tansulosina,sinvastatina,"In vitro, nem diazepam, propranolol, triclormetiazida, clormadinona, amitriptilina, diclofenaco, glibenclamida ou sinvastatina e varfarina modificam a fração livre d e tansulosina no plasma humano.",0,fonte1,manual,1.0
glimepirida,fibratos,"INTERAÇÕES MEDICAMENTOSAS Com base na experiência do uso da glimepirida e no que se conhece dos medicamentos de mesma classe, as seguintes interações devem ser consideradas: - medicamento -medicamento: Aumento do efeito hipoglicemiante e, portanto, em alguns casos, pode ocorrer hipoglicemia quando um dos seguintes fármacos é administrado: Insulina ou outro antidiabético oral; inibidores da ECA; esteroides anabolizantes e hormônios sexuais masculinos; c loranfenicol; derivados cumarínicos; ciclofosfamidas; disopiramida; fenfluramina; feniramidol; fibratos; fluoxetina; guanetidina; ifosfamida; inibidores da MAO; miconazol; fluconazol; ácido para minos salicílico ; pentoxifilina (uso parenteral em doses e levadas); fenilbutazona; azapropazona; oxifembutazona; proben ecida; quinolonas; salicilatos; sulfimpirazona; clarit romicina ; antibióticos sulfonamídicos; tetraciclinas; tritoqualina; trofosfamida.",1,fonte1,manual,1.0
ramelteona,sertralina,"A administração concomitante de ramelteona com omeprazol (substrato da CYP2C19), dextrometorfano (substrato da CYP2D6), midazolam (substrato da CYP3A4), teofilina (substrato da CYP1A2), digoxina (substrato da p- glicoproteína), varfarina (substrato da CYP2C 9 [S]/CYP1A2 [R]), venlafaxina, fluvoxamina, donepezila, doxepina, sertralina, escitalopram, zolpidem, lorazepam, gabapentina ou contraceptivo oral combinado contendo estradiol e levonorgestrel não produziu alterações clinicamente significativas nas exposi ções máxima e total a essas drogas.",0,fonte1,manual,1.0
gliclazida,claritromicina,"Os efeitos hipoglicêmicos da gliclazida e sinais da baixa nos níveis de açúcar no sangue podem ocorrer quando você tomar um dos seguintes medicamentos: - outros medicamentos utilizados no tratamento da hiperglicemia (agentes antidiabéticos orais, agonistas dos receptores GLP -1ou insulina), - antibióticos (sulfonamidas, claritromicina), - medicamentos para tratar hipertensão ou insuficiência cardíaca (betabloqueadores, inibidores da enzima de conversão da angiotensina como o captopril ou enalapril), - medicamentos para tratar infecções fúngicas (miconazol, fluconazol), - medicamentos para tratar úlceras estomacais ou duodenais (antagonistas dos receptores H2), - medicamentos para tratar a depressão (inibidores da monoamino oxidase), - analgésicos ou antirreumáticos (fenilbutazona, ibuprofeno), - medicamentos contendo álcool.",1,fonte1,manual,1.0
drospirenona etinilestradiol,eritromicina,"Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos) Inibidores potentes e moderados do CYP 3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, antibióticos macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toronja ( grapefruit ) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
alprazolam,diltiazem,"Os dados obtidos a partir de estudos clínicos com alprazolam, estudos in vitro com alprazolam e estudos clínicos com fármacos metabolizados similarmente ao alprazolam mostram interações de variados graus e possibilidade de inter ação com alprazolam para uma quantidade de fármacos. alpazolam_com_VPS _V04 VERSÃO 04 - Esta versão altera a VERSÃO 03 Baseando -se no grau de interação e no tipo de dados disponíveis, recomenda -se o seguinte: - A coadministração de alprazolam com cetoconazol, itraconazol e outros antifúngicos azólicos não é recomendada; - Recomenda- se cautela e consideração de redução de dose quando alprazolam é coadministrado com nefazodona, fluvoxamina e cimetidina; - Também se recomenda cautela quando alprazolam é coadministrado com fluoxetina, propoxifeno, anticoncepcionais orais, diltiazem, ou antibióticos macrolídeos como eritromicina e troleandomicina; - As interações envolvendo inibidores da protease do vírus da imunodeficiência humana (HIV) (por exemplo, ritonavir) e alprazolam são complexas e dependentes do tempo.",2,fonte1,manual,1.0
fosfato de sitagliptina cloridrato de metformina,metformina,"Fosfato de sitagliptina Nos estudos de interação medicamentosa, a sitagliptina não exerceu efeitos clinicamente significativos na farmacocinética dos seguintes fármacos: metformina, rosiglitazona, glibenclamida, sinvastatina, varfarina e anticoncepcionais orais.",0,fonte1,manual,1.0
amoxicilina clavulanato de potassio,amoxicilina,"Tal como ocorre com outros antibióticos, a amoxicilina tri-hidratada + clavulanato de potássio pode afetar a flora intestinal, levando à menor reabsorção de estrógenos e redução da eficácia de contraceptivos orais combinados. amoxicilina + Clavulanato de potássio _ com ver_ VPS_V11 Há, na literatura, raros casos de aumento da INR em pacientes em uso de acenocumarol ou varfarina que recebem um ciclo de amoxicilina.",1,fonte1,manual,1.0
hidrotheo,isoniazida,"Hidróxido de Alumínio não deve ser administrado concomitantemente aos antibióticos que contêm tetraciclina (ou qualquer um dos seus sais), e de drogas como: Antagonistas H2, benzodiazepínicos, fenotiazinas, diflunisal, digoxina, , fluorquinolonas, propanolol, penicilaminas, neurolépticos fenotiazínicos, metoprolol, , ranitidina, sais de lítio, sais de , cefdinir, cefpodoxima, cloroquina, ciclinas, bifosfonato, etambutol, fluoreto de sódio, glicocorticóides, , isoniazida, , levotiroxina, lincosamidas, rosuvastatina ou ácido acetilsalicílico, pois pode haver diminuição da absorção destes medicamentos.",2,fonte2,automatica,0.8
cloridrato de hidroxizina,fluconazol,"Exemplos de medicamentos associad os ao prolongamento do intervalo QT e/ou Torsades de Pointes estão listados abaixo (mas não se limitam a apenas es tes): - Antiarrítmicos classe IA (quinidina, procainamida, disopiramida); - Antiarrítmicos classe III (amiodarona, sotalol, bretílio); - Antiarrítmicos classe IC (flecainida, propafenona); - Antipsicóticos (clorpromazina, haloperidol, pimozida, droperidol, ziprasidona, risperidona, olanzapina); - Antidepressivos (fluoxetina, citalopram, venlafaxina, antidepressivos tricíclicos e tetracíclicos, por exemplo, amitriptilina , imipramina, maprotilina); - Opioides (metadona); - Antibióticos macrolídeos e análogos (eritromicina, claritromicina, azitromicina, tacrolim o); - Quinolonas (moxifloxacino, ciprofloxacino, levofloxacino); - pentamidina; - Antimaláricos (quinina, cloroquina); - Antifúngicos azólicos (cetoconazol, fluconazol, voriconazol); - domperidona; - Antagonistas dos receptores 5-HT 3 (ondansetrona); - trióxido de arsênio; - Inibidores da tirosin a quinase (vandetanibe, sunitinibe, nilotinibe); - vorinostate (inibidor da histona deacetilase); - Agonista do receptor adrenérgico beta-2 (salmeterol, formoterol).",2,fonte1,manual,1.0
cloridrato de donepezila,sertralina,"O cloridrato de donepezila e seus metabólito s não inibem o metabolis mo da teofilina, varfarina, cimetidina, digoxina, tioridazina, risperidona e sertralina em humanos.",0,fonte1,manual,1.0
valsartana hidroclorotiazida,glibenclamida,"Durante monoterapia com valsartana, não foram observadas interações de significância clínica com os seguintes fármacos: cimetidina, varfarina, furosemida, digoxina, atenolol, indometacina, hidroclorotiazida, anlodipino e glibenclamida. - hidroclorotiazida As seguintes interações medicamentosas potenciais podem ocorrer em função do componente tiazídico deste medicamento : Outros medicamentos anti -hipertensivos Os diuréticos tiazídicos potencializam a ação dos anti -hipertensivos e de outros medicamentos anti -hipertensivos (por ex.: guanetidina, metildopa, betabloqueadores, vasodilatadores, bloqueadores dos canais de cálcio, inibidores da ECA, bloqueadores dos receptores da angiotensina (BRA) e inibidores diretos da renina (IDR)).",0,fonte1,manual,1.0
levofloxacino,varfarina,"A farmacocinética do levofloxacino não foi afetada em qualquer proporção clinicamente significante quando esta foi administrada concomitantemente às seguintes drogas: carbonato de cálcio, digoxina, glibenclamida, ranitidina e varfarina.",0,fonte1,manual,1.0
everolimo,rifampicina,"Interação com fortes inibidores, indutores da CYP3A4 Não é recomendada a coadministração com fortes inibidores da CYP3A4 (por exemplo, cetoconazol, itraconazol, voriconazol, claritromicina, telitromicina, ritonavir) e indutores (por exe mplo, rifampicina, rifabutina , erva de São João, carbamazepina, fenitoína ) a menos que os benefícios superem os possíveis riscos.",2,fonte1,manual,1.0
pantoprazol,fenitoina,"Os estudos de interação com fármacos que também são metabolizados com estas vias, como a carbamazepina, diazepam, glibenclamida, nifedipino, fenitoina e um contraceptivo oral contendo levonorgestrel e etinilestradiol, não se observaram interações clínicas significativas.",0,fonte1,manual,1.0
cloridrato de donepezila,digoxina,"O metabolis mo do cloridrato de donepezila não é alterado pela administração concomitante de digoxina, cimetidina, tioridazina, risperidona e sertralina.",0,fonte1,manual,1.0
domperidona,cetoconazol,"A administração concomitante de domperidona com inibidores potentes do CYP3A4 que demonstraram causar um prolongamento do intervalo QT, tais como claritromicina, eritromicina, itraconazol, cetoconazol oral, posaconazol, ritonavir, saquinavir, telitromicina, telaprevir e voriconazol, é contraindicada (vide itens 5“ADVERTÊNCIAS E PRECAUÇÕES” e “6.",2,fonte1,manual,1.0
alprazolam,fluoxetina,"Os dados obtidos a partir de estudos clínicos com alprazolam, estudos in vitro com alprazolam e estudos clínicos com fármacos metabolizados similarmente ao alprazolam mostram interações de variados graus e possibilidade de inter ação com alprazolam para uma quantidade de fármacos. alpazolam_com_VPS _V04 VERSÃO 04 - Esta versão altera a VERSÃO 03 Baseando -se no grau de interação e no tipo de dados disponíveis, recomenda -se o seguinte: - A coadministração de alprazolam com cetoconazol, itraconazol e outros antifúngicos azólicos não é recomendada; - Recomenda- se cautela e consideração de redução de dose quando alprazolam é coadministrado com nefazodona, fluvoxamina e cimetidina; - Também se recomenda cautela quando alprazolam é coadministrado com fluoxetina, propoxifeno, anticoncepcionais orais, diltiazem, ou antibióticos macrolídeos como eritromicina e troleandomicina; - As interações envolvendo inibidores da protease do vírus da imunodeficiência humana (HIV) (por exemplo, ritonavir) e alprazolam são complexas e dependentes do tempo.",2,fonte1,manual,1.0
leflunomida,atorvastatina,"Para outros substratos da BCRP (por exemplo, metotrexato, topotecana, sulfassalazina, daunorrubicin a, doxorrubicina) e da família da OATP especialmente os inibidores da HMG -CoA redutase (por exemplo, sinvastatina, atorvastatina, pravastatina, metotrexato, nateglinida, repaglinida, rifampicina) a administração concomitante também deve ser feita com caute la.",1,fonte1,manual,1.0
cloridrato de hidroxizina,fluoxetina,"Exemplos de medicamentos associad os ao prolongamento do intervalo QT e/ou Torsades de Pointes estão listados abaixo (mas não se limitam a apenas es tes): - Antiarrítmicos classe IA (quinidina, procainamida, disopiramida); - Antiarrítmicos classe III (amiodarona, sotalol, bretílio); - Antiarrítmicos classe IC (flecainida, propafenona); - Antipsicóticos (clorpromazina, haloperidol, pimozida, droperidol, ziprasidona, risperidona, olanzapina); - Antidepressivos (fluoxetina, citalopram, venlafaxina, antidepressivos tricíclicos e tetracíclicos, por exemplo, amitriptilina , imipramina, maprotilina); - Opioides (metadona); - Antibióticos macrolídeos e análogos (eritromicina, claritromicina, azitromicina, tacrolim o); - Quinolonas (moxifloxacino, ciprofloxacino, levofloxacino); - pentamidina; - Antimaláricos (quinina, cloroquina); - Antifúngicos azólicos (cetoconazol, fluconazol, voriconazol); - domperidona; - Antagonistas dos receptores 5-HT 3 (ondansetrona); - trióxido de arsênio; - Inibidores da tirosin a quinase (vandetanibe, sunitinibe, nilotinibe); - vorinostate (inibidor da histona deacetilase); - Agonista do receptor adrenérgico beta-2 (salmeterol, formoterol).",2,fonte1,manual,1.0
fosfato de sitagliptina,metformina,"Avaliação In Vivo de Interações Medicamentosas Efeito da Sitagliptina sobre Outros Fármacos Nos estudos clínicos, como se descreve a seguir, a sitagliptina não alterou significativamente a farmacocinética da metformina, da glibenclamida, da sinvastatina, da rosiglitazona, da varfarina ou dos anticoncepcionais orais, fornecendo evidências in vivo de baixa propensão a causar interações medicamentosas com substratos do citocromo P450 3A4, citocromo P450 2C8, citocromo P450 2C9 e do transportador orgânico catiônico (TOC).",0,fonte1,manual,1.0
pantoprazol sódico sesqui hidratado germed pharma,amoxicilina,"Exclusivo Comprimido 40 mg: A administração de pantoprazol sódico sesquihidratado simultaneamente com os antibióticos claritromicina, metronidazol e amoxicilina não revelou nenhuma interação clinicamente significativa.",0,fonte2,automatica,0.85
cloridrato de hidroxizina,eritromicina,"Exemplos de medicamentos associad os ao prolongamento do intervalo QT e/ou Torsades de Pointes estão listados abaixo (mas não se limitam a apenas es tes): - Antiarrítmicos classe IA (quinidina, procainamida, disopiramida); - Antiarrítmicos classe III (amiodarona, sotalol, bretílio); - Antiarrítmicos classe IC (flecainida, propafenona); - Antipsicóticos (clorpromazina, haloperidol, pimozida, droperidol, ziprasidona, risperidona, olanzapina); - Antidepressivos (fluoxetina, citalopram, venlafaxina, antidepressivos tricíclicos e tetracíclicos, por exemplo, amitriptilina , imipramina, maprotilina); - Opioides (metadona); - Antibióticos macrolídeos e análogos (eritromicina, claritromicina, azitromicina, tacrolim o); - Quinolonas (moxifloxacino, ciprofloxacino, levofloxacino); - pentamidina; - Antimaláricos (quinina, cloroquina); - Antifúngicos azólicos (cetoconazol, fluconazol, voriconazol); - domperidona; - Antagonistas dos receptores 5-HT 3 (ondansetrona); - trióxido de arsênio; - Inibidores da tirosin a quinase (vandetanibe, sunitinibe, nilotinibe); - vorinostate (inibidor da histona deacetilase); - Agonista do receptor adrenérgico beta-2 (salmeterol, formoterol).",2,fonte1,manual,1.0
bromidrato de citalopram,varfarina,"O citalopram e desmetilcitalopram são insignificantes in ibidores da CYP2C9, CYP2E1 e CYP3A4, e inibidores fracos da CYP1A2, CYP2C19 e CYP2D6 quando em comparação com outros ISRS estabelecidos como inibidores significantes . levomepromazina, digoxina, carbamazepina : Nenhuma mudança ou apenas mudanças muito pequen as de pouca importância clínica foram observadas quando o citalopram foi dado com substratos CYP1A2 (clozapina e teofilina), CYP2C9 (varfarina), CYP2C19 (imipramina e mefenitoína ), CYP2D6 (esparteína, imipramina, amitriptilina, risperidona) e CYP3A4 (varfa rina, carbamazepina (e seu metabólito carbamazepina epoxido) e triazolam.",0,fonte1,manual,1.0
cloridrato de donepezila,sertralina,"O metabolis mo do cloridrato de donepezila não é alterado pela administração concomitante de digoxina, cimetidina, tioridazina, risperidona e sertralina.",0,fonte1,manual,1.0
sinvastatina,itraconazol,"ADVERTÊNCIAS E PRECAUÇÕES, Gravidez e Lactação); • Administração concomitante de inibidores potentes do CYP3A4 (por exemplo, itraconazol, cetoconazol, posaconazol, voriconazol, inibidores da protease do HIV, boceprevir, telaprevir, eritromicina, claritromicina, telitromicina, nefazodona e medicamentos contendo cobicistate) (veja item 5.",2,fonte1,manual,1.0
lasilactona,aines,"Em pacientes com desidratação ou hipovolemia pré-existente, os AINEs podem causar insuficiência renal aguda.",2,fonte2,automatica,0.8
zyvalprex,ranitidina,"Medicamentos para os quais não foi detectada nenhuma interação ou com interação sem relevância , ranitidina, clorpromazina, , lítio, Medicamentos com outras interações Amitriptilina/nortriptilina: o uso concomitante de divalproato de sódio e amitriptilina raramente foi associado com toxicidade.",0,fonte2,automatica,0.85
zoltec,amiodarona,Amiodarona administrada concomitantemente com Zoltec pode aumentar o prolongamento intervalo do QT.,1,fonte2,automatica,0.65
cloridrato de tansulosina,varfarina,"In vitro , nem diazepam, propranolol, triclormetiazi da, clormadinona, amitriptilina, diclofenaco, glibenclamida ou sinvastatina e varfarina modificam a fração livre de tansulosina no plasma humano.",0,fonte1,manual,1.0
zelix,eritromicina,"Cisaprida, astemizol, pimozida, quinidina, eritromicina e terfenadina são contraindicados para uso concomitante com Zelix 150mg.",2,fonte2,automatica,0.9
ibuprofeno,probenecida,"O uso concomitante de qualquer AINE com os seguintes fármacos deve ser evitado, especialmente nos casos de administração crônica: ácido acetilsalicílico, paracetamol, colchicina, iodetos, medicamentos fotossensibilizantes, outros anti-inflamatórios não esteroides, corticosteroides, corticotrofina, uroquinase, hipoglicemiantes orais ou insulina, anti-hipertensivos e diuréticos, ácido valproico, plicamicina, sais de ouro, ciclosporina, lítio, probenecida, inibidores da ECA, agentes anticoagulantes ou trombolíticos, inibidores de agregação plaquetária, cardiotônicos digitálicos, digoxina e metotrexato.",2,fonte1,manual,1.0
cloridrato de donepezila,risperidona,"O cloridrato de donepezila e seus metabólitos não inibem o meta bolismo da teofilina, varfarina, cimetidina, digoxina, tioridazina, risperidona e sertralina em humanos.",0,fonte1,manual,1.0
novalgina comprimido,dipirona,"A dipirona pode reduzir o efeito do ácido acetilsalicílico na agregação plaquetária, quando tomado concomitantemente.",1,fonte2,automatica,0.65
pantoprazol magnesico di-hidratado,nifedipino,"Os estudos de interação com fármacos que também são metabolizados com estas vias, como a carbamazepina, diazepam, glibenclamida, nifedipino, fenitoína e contraceptivo oral contendo levonorgestrel e etinilestradiol, não observaram interações clínicas significativas.",0,fonte1,manual,1.0
besilato de anlodipino biolab genéricos,anlodipino,Recomenda-se observação atenta de pacientes quando o anlodipino for coadministrado com claritromicina.,1,fonte2,automatica,0.65
hemitartarato de zolpidem,cimetidina,"Outros medicamentos : Quando o zolpidem foi administrado junto com a varfarina, a digoxina, a ranitidina ou a cimetidina, nenhuma int eração farmacocinética foi observada.",0,fonte1,manual,1.0
losartana potassica hidroclorotiazida,cetoconazol,"INTERAÇÕES MEDICAMENTOSAS losartana Não foram identificadas interações medicamentosas de significado clínico com os seguintes c ompostos avaliados nos estudos de farmacocinética clínica: hidroclorotiazida, digoxina, varfarina, cimetidina, fenobarbital (vide Hidroclorotiazida, Álcool, Barbituratos ou Narcóticos , a seguir), cetoconazol e eritromicina.",0,fonte1,manual,1.0
sinvastatina,claritromicina,"ADVERTÊNCIAS E PRECAUÇÕES, Gravidez e Lactaçã o); • Administração concomitante de inibidores potentes do CYP3A4 (por exemplo, itraconazol, cetoconazol, posaconazol, voriconazol, inibidores da protease do HIV, boceprevir, telaprevir, eritromicina, claritromicina, telitromicina, nefazodona e medicamentos contendo cobicistate) (veja os itens 5.",2,fonte1,manual,1.0
miantrex cs,aines,"A administração concomitante de AINES com a terapia de alta dose de Miantrex CS foi relatada por elevar e prolongar os níveis de metotrexato sérico, o que resulta em óbitos por toxicidade grave de origem hematológica (incluindo supressão da medula óssea e anemia aplástica) e gastrointestinal.",2,fonte2,automatica,0.8
