medicamento_alvo,medicamento_outro,contexto,classe,fonte,origem,confianca
cloridrato de hidroxizina,fluconazol,"Exemplos de drogas associadas ao prolongamento do intervalo QT e/ou Torsades de Pointes estão listados abaixo (mas não se limitam a apenas essas): - Antiarrítmicos classe IA (quinidina, procainamida, disopiramida); - Antiarrítmicos classe III (amiodarona, sotalol, bretílio); - Antiarrítmicos classe IC (flecainida, propafenona); - Antipsicóticos (clorpromazina, haloperidol, pimozida, droperidol, ziprasidona, risperidona, olanzapina); - Antidepressivos (fluoxetina, citalopram, venlafaxina, antidepressivos tricíclicos e tetracíclicos, por exemplo, amtriptilina, imipramina, maprotilina); dicloridrato_hidroxizina_sol_oral_VPS_V02 - Opioides (metadona); - Antibióticos macrolídeos e análogos (eritromicina, claritromicina, azitromicina, tacrolimus); - Quinolonas (moxifloxacino, ciprofloxacino, levofloxacino); - Pentamidina; - Antimaláricos (quinina, cloroquina); - Antifúngicos azólicos (cetoconazol, fluconazol, voriconazol); - Domperidona; - Antagonistas dos receptores 5-HT 3 (ondansetrona); - Trióxido de arsênio; - Inibidores da tirosinoquinase (vandetanibe, sunitinibe, nilotinibe); - Vorinostat (inibidor da histona deacetilase); - Agonista do receptor adrenérgico beta-2 (salmeterol, formoterol).",2,fonte1,manual,1.0
desogestrel,eritromicina,"A administração concomitante de inibidores fortes (por exemplo, cetoconazol, itraconazol, claritromicina) ou moderados (por exemplo, fluconazol, diltiazem, eritromicina) da CYP3A4 podem aumentar as concentrações séricas dos progestagênios, incluindo o eton ogestrel, o metabólito ativo do desogestrel.",1,fonte1,manual,1.0
desogestrel,claritromicina,"A administração concomitante de inibidores fortes (por exemplo, cetoconazol, itraconazol, claritromicina) ou moderados (por exemplo, fluconazol, diltiazem, eritromicina) da CYP3A4 podem aumentar as concentrações séricas dos progestagênios, incluindo o eton ogestrel, o metabólito ativo do desogestrel.",1,fonte1,manual,1.0
desogestrel,cetoconazol,"A administração concomitante de inibidores fortes (por exemplo, cetoconazol, itraconazol, claritromicina) ou moderados (por exemplo, fluconazol, diltiazem, eritromicina) da CYP3A4 podem aumentar as concentrações séricas dos progestagênios, incluindo o eton ogestrel, o metabólito ativo do desogestrel.",1,fonte1,manual,1.0
desogestrel,fluconazol,"A administração concomitante de inibidores fortes (por exemplo, cetoconazol, itraconazol, claritromicina) ou moderados (por exemplo, fluconazol, diltiazem, eritromicina) da CYP3A4 podem aumentar as concentrações séricas dos progestagênios, incluindo o eton ogestrel, o metabólito ativo do desogestrel.",1,fonte1,manual,1.0
desogestrel,itraconazol,"A administração concomitante de inibidores fortes (por exemplo, cetoconazol, itraconazol, claritromicina) ou moderados (por exemplo, fluconazol, diltiazem, eritromicina) da CYP3A4 podem aumentar as concentrações séricas dos progestagênios, incluindo o eton ogestrel, o metabólito ativo do desogestrel.",1,fonte1,manual,1.0
estradiol drospirenona,eritromicina,"Estas alteraçõe s podem ser clinicamente relevantes em alguns casos. -Substâncias que diminuem a depuração de hormônios sexuais (inibidores enzimáticos) Inibidores fortes e moderados do CYP3A4, tais como antifúngicos azólicos (por exemplo, fluconazol, itraconazol, cetoconazol, voriconazol,), macrolídeos (por exemplo, claritromicina, eritromicina), verapamil, diltiazem e suco de toranja (grapefruit ) podem aumentar as concentrações plasmáticas do progestógeno ou do estrogênio ou de ambos.",1,fonte1,manual,1.0
estradiol drospirenona,claritromicina,"Estas alteraçõe s podem ser clinicamente relevantes em alguns casos. -Substâncias que diminuem a depuração de hormônios sexuais (inibidores enzimáticos) Inibidores fortes e moderados do CYP3A4, tais como antifúngicos azólicos (por exemplo, fluconazol, itraconazol, cetoconazol, voriconazol,), macrolídeos (por exemplo, claritromicina, eritromicina), verapamil, diltiazem e suco de toranja (grapefruit ) podem aumentar as concentrações plasmáticas do progestógeno ou do estrogênio ou de ambos.",1,fonte1,manual,1.0
estradiol drospirenona,cetoconazol,"Estas alteraçõe s podem ser clinicamente relevantes em alguns casos. -Substâncias que diminuem a depuração de hormônios sexuais (inibidores enzimáticos) Inibidores fortes e moderados do CYP3A4, tais como antifúngicos azólicos (por exemplo, fluconazol, itraconazol, cetoconazol, voriconazol,), macrolídeos (por exemplo, claritromicina, eritromicina), verapamil, diltiazem e suco de toranja (grapefruit ) podem aumentar as concentrações plasmáticas do progestógeno ou do estrogênio ou de ambos.",1,fonte1,manual,1.0
estradiol drospirenona,fluconazol,"Estas alteraçõe s podem ser clinicamente relevantes em alguns casos. -Substâncias que diminuem a depuração de hormônios sexuais (inibidores enzimáticos) Inibidores fortes e moderados do CYP3A4, tais como antifúngicos azólicos (por exemplo, fluconazol, itraconazol, cetoconazol, voriconazol,), macrolídeos (por exemplo, claritromicina, eritromicina), verapamil, diltiazem e suco de toranja (grapefruit ) podem aumentar as concentrações plasmáticas do progestógeno ou do estrogênio ou de ambos.",1,fonte1,manual,1.0
estradiol drospirenona,itraconazol,"Estas alteraçõe s podem ser clinicamente relevantes em alguns casos. -Substâncias que diminuem a depuração de hormônios sexuais (inibidores enzimáticos) Inibidores fortes e moderados do CYP3A4, tais como antifúngicos azólicos (por exemplo, fluconazol, itraconazol, cetoconazol, voriconazol,), macrolídeos (por exemplo, claritromicina, eritromicina), verapamil, diltiazem e suco de toranja (grapefruit ) podem aumentar as concentrações plasmáticas do progestógeno ou do estrogênio ou de ambos.",1,fonte1,manual,1.0
drospirenona etinilestradiol,eritromicina,"Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos) Inibidores potentes e moderados do CYP 3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, antibióticos macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toronja ( grapefruit ) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drospirenona etinilestradiol,claritromicina,"Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos) Inibidores potentes e moderados do CYP 3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, antibióticos macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toronja ( grapefruit ) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drospirenona etinilestradiol,fluconazol,"Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos) Inibidores potentes e moderados do CYP 3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, antibióticos macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toronja ( grapefruit ) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drospirenona etinilestradiol,itraconazol,"Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos) Inibidores potentes e moderados do CYP 3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, antibióticos macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toronja ( grapefruit ) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drospirenona etinilestradiol,diltiazem,"Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos) Inibidores potentes e moderados do CYP 3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, antibióticos macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toronja ( grapefruit ) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
divalproato de sodio,paracetamol,"Medicamentos para os quais não foi detectada nenhuma int eração ou com interação sem relevância: antiácidos, cimetidina, ranitidina, clorpromazina, haloperidol, paracetamol, lítio, lorazepam, olanzapina, rufinamida.",0,fonte1,manual,1.0
divalproato de sodio,haloperidol,"Medicamentos para os quais não foi detectada nenhuma int eração ou com interação sem relevância: antiácidos, cimetidina, ranitidina, clorpromazina, haloperidol, paracetamol, lítio, lorazepam, olanzapina, rufinamida.",0,fonte1,manual,1.0
divalproato de sodio,olanzapina,"Medicamentos para os quais não foi detectada nenhuma int eração ou com interação sem relevância: antiácidos, cimetidina, ranitidina, clorpromazina, haloperidol, paracetamol, lítio, lorazepam, olanzapina, rufinamida.",0,fonte1,manual,1.0
divalproato de sodio,cimetidina,"Medicamentos para os quais não foi detectada nenhuma int eração ou com interação sem relevância: antiácidos, cimetidina, ranitidina, clorpromazina, haloperidol, paracetamol, lítio, lorazepam, olanzapina, rufinamida.",0,fonte1,manual,1.0
divalproato de sodio,ranitidina,"Medicamentos para os quais não foi detectada nenhuma int eração ou com interação sem relevância: antiácidos, cimetidina, ranitidina, clorpromazina, haloperidol, paracetamol, lítio, lorazepam, olanzapina, rufinamida.",0,fonte1,manual,1.0
claritromicina,varfarina,"São ex emplos, mas não se resume a: anticoagulantes orais (ex. varfarina, rivaroxabana, apixabana), antipsicóticos atípicos (ex. quetiapina, lurasidona) alcaloides do ergot, alprazolam, astemizol, carbamazepina, cilostazol, cisaprida, metilprednisolona, omeprazol , pimozida, quinidina, sildenafila, sinvastatina, terfenadina, triazolam, sirolimo, tacrolimo, lovastatina, disopiramida, midazolam, ciclosporina, hidroxicloroquina, cloroquina, vimblastina, rifabutina, ticagrelor, ivabradina e ranolazina.",2,fonte1,manual,1.0
claritromicina,ciclosporina,"São ex emplos, mas não se resume a: anticoagulantes orais (ex. varfarina, rivaroxabana, apixabana), antipsicóticos atípicos (ex. quetiapina, lurasidona) alcaloides do ergot, alprazolam, astemizol, carbamazepina, cilostazol, cisaprida, metilprednisolona, omeprazol , pimozida, quinidina, sildenafila, sinvastatina, terfenadina, triazolam, sirolimo, tacrolimo, lovastatina, disopiramida, midazolam, ciclosporina, hidroxicloroquina, cloroquina, vimblastina, rifabutina, ticagrelor, ivabradina e ranolazina.",2,fonte1,manual,1.0
claritromicina,omeprazol,"São ex emplos, mas não se resume a: anticoagulantes orais (ex. varfarina, rivaroxabana, apixabana), antipsicóticos atípicos (ex. quetiapina, lurasidona) alcaloides do ergot, alprazolam, astemizol, carbamazepina, cilostazol, cisaprida, metilprednisolona, omeprazol , pimozida, quinidina, sildenafila, sinvastatina, terfenadina, triazolam, sirolimo, tacrolimo, lovastatina, disopiramida, midazolam, ciclosporina, hidroxicloroquina, cloroquina, vimblastina, rifabutina, ticagrelor, ivabradina e ranolazina.",2,fonte1,manual,1.0
claritromicina,sinvastatina,"São ex emplos, mas não se resume a: anticoagulantes orais (ex. varfarina, rivaroxabana, apixabana), antipsicóticos atípicos (ex. quetiapina, lurasidona) alcaloides do ergot, alprazolam, astemizol, carbamazepina, cilostazol, cisaprida, metilprednisolona, omeprazol , pimozida, quinidina, sildenafila, sinvastatina, terfenadina, triazolam, sirolimo, tacrolimo, lovastatina, disopiramida, midazolam, ciclosporina, hidroxicloroquina, cloroquina, vimblastina, rifabutina, ticagrelor, ivabradina e ranolazina.",2,fonte1,manual,1.0
claritromicina,carbamazepina,"São ex emplos, mas não se resume a: anticoagulantes orais (ex. varfarina, rivaroxabana, apixabana), antipsicóticos atípicos (ex. quetiapina, lurasidona) alcaloides do ergot, alprazolam, astemizol, carbamazepina, cilostazol, cisaprida, metilprednisolona, omeprazol , pimozida, quinidina, sildenafila, sinvastatina, terfenadina, triazolam, sirolimo, tacrolimo, lovastatina, disopiramida, midazolam, ciclosporina, hidroxicloroquina, cloroquina, vimblastina, rifabutina, ticagrelor, ivabradina e ranolazina.",2,fonte1,manual,1.0
telmisartana hidroclorotiazida,varfarina,"A coadministração de telmisartana não resultou em interações clinicamente significativas com a varfarina, a hidroclorotiazida, a glibenclamida, o ibuprofeno, o paracetam ol, a sinvastatina e o anlodipino.",0,fonte1,manual,1.0
telmisartana hidroclorotiazida,ibuprofeno,"A coadministração de telmisartana não resultou em interações clinicamente significativas com a varfarina, a hidroclorotiazida, a glibenclamida, o ibuprofeno, o paracetam ol, a sinvastatina e o anlodipino.",0,fonte1,manual,1.0
telmisartana hidroclorotiazida,sinvastatina,"A coadministração de telmisartana não resultou em interações clinicamente significativas com a varfarina, a hidroclorotiazida, a glibenclamida, o ibuprofeno, o paracetam ol, a sinvastatina e o anlodipino.",0,fonte1,manual,1.0
telmisartana hidroclorotiazida,glibenclamida,"A coadministração de telmisartana não resultou em interações clinicamente significativas com a varfarina, a hidroclorotiazida, a glibenclamida, o ibuprofeno, o paracetam ol, a sinvastatina e o anlodipino.",0,fonte1,manual,1.0
telmisartana hidroclorotiazida,hidroclorotiazida,"A coadministração de telmisartana não resultou em interações clinicamente significativas com a varfarina, a hidroclorotiazida, a glibenclamida, o ibuprofeno, o paracetam ol, a sinvastatina e o anlodipino.",0,fonte1,manual,1.0
dapagliflozina,varfarina,"Em estudos de interação conduzidos em indivíduos sadios, utilizando principalmente o desenho de dose única, a dapagliflozina não alterou significativamente a farmacocinética da metformina, pioglitazona, sitagliptina, glimepirida, hidroclorotiazida, bumetanida, valsartana, sinvastatina, digoxina (um substrato da gp -P) ou varfarina (a varfarina é um substrato do CYP 2C).",0,fonte1,manual,1.0
dapagliflozina,metformina,"Em estudos de interação conduzidos em indivíduos sadios, utilizando principalmente o desenho de dose única, a dapagliflozina não alterou significativamente a farmacocinética da metformina, pioglitazona, sitagliptina, glimepirida, hidroclorotiazida, bumetanida, valsartana, sinvastatina, digoxina (um substrato da gp -P) ou varfarina (a varfarina é um substrato do CYP 2C).",0,fonte1,manual,1.0
dapagliflozina,sinvastatina,"Em estudos de interação conduzidos em indivíduos sadios, utilizando principalmente o desenho de dose única, a dapagliflozina não alterou significativamente a farmacocinética da metformina, pioglitazona, sitagliptina, glimepirida, hidroclorotiazida, bumetanida, valsartana, sinvastatina, digoxina (um substrato da gp -P) ou varfarina (a varfarina é um substrato do CYP 2C).",0,fonte1,manual,1.0
dapagliflozina,digoxina,"Em estudos de interação conduzidos em indivíduos sadios, utilizando principalmente o desenho de dose única, a dapagliflozina não alterou significativamente a farmacocinética da metformina, pioglitazona, sitagliptina, glimepirida, hidroclorotiazida, bumetanida, valsartana, sinvastatina, digoxina (um substrato da gp -P) ou varfarina (a varfarina é um substrato do CYP 2C).",0,fonte1,manual,1.0
